expid,peakid,year,season,host,route1,route2,route3,route4,nation,leaders,sponsor,success1,success2,success3,success4,ascent1,ascent2,ascent3,ascent4,claimed,disputed,countries,approach,bcdate,smtdate,smttime,smtdays,totdays,termdate,termreason,termnote,highpoint,traverse,ski,parapente,camps,rope,totmembers,smtmembers,mdeaths,tothired,smthired,hdeaths,nohired,o2used,o2none,o2climb,o2descent,o2sleep,o2medical,o2taken,o2unkwn,othersmts,campsites,accidents,achievment,agency,comrte,stdrte,primrte,primmem,primref,primid,chksum
EVER85201,EVER,1985,2,2,N Col-N Face/N Ridge,,,,Spain,Conrad Blanch,,TRUE,FALSE,FALSE,FALSE,71st,,,,FALSE,FALSE,,,1985/7/2,1985/8/28,1820,57,0,  -   -,1,,8850,FALSE,FALSE,FALSE,4,0,14,3,0,5,3,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,"BC(02/07,5150m),ABC(08-09/07,6500m),C4(31/07,7100m),C5(06/08,7750m),C6(11/08,8450m),Smt(28/08)",Member's toes frostbitten badly; Ang Karma fell 70-80m near 2nd Step but not really hurt; Valles bad altitude sickness from summit (used oxygen half bottle during descent to ABC),,,TRUE,TRUE,FALSE,FALSE,FALSE,,2448426
EVER85304,EVER,1985,3,1,S Col-SE Ridge,,,,Japan,Kuniaki Yagihara,Naomi Uemura Film Expedition,TRUE,FALSE,FALSE,FALSE,72nd,,,,FALSE,FALSE,,,1985/9/16,1985/10/30,0950,44,0,  -   -,1,,8850,FALSE,FALSE,FALSE,4,0,12,7,0,12,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(16/09,5350m),C1(01/10,6000m),C2(04/10,6500m),C3(14/10,7450m),C4(28/10,7980m),Smt(30/10)",Kimoto badly frostbitten toes and heel; Sato bad frostbite 7-8 fingers; no more summit bids because very cold and strong wind; after that Miyazaki had altitude problems,Oldest Japanese on summit,,TRUE,TRUE,FALSE,FALSE,FALSE,,2448489
EVER86102,EVER,1986,1,2,W Ridge-N Face (Hornbein Couloir),,,,Canada,Jim Elzinga,Canadian Light Everest Expedition 1986,TRUE,FALSE,FALSE,FALSE,73rd,,,,FALSE,FALSE,,,1986/3/19,1986/5/20,2100,62,0,  -   -,1,,8850,FALSE,FALSE,FALSE,5,0,13,2,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(19/03,5100m),C2(Mar,5900m),C3(midApr),C4(Apr,7300m),C5(20/04,7620m),C6(19/05,8170m),Smt(20/05)",,1st ascent of W Ridge from north,,FALSE,FALSE,FALSE,FALSE,FALSE,,2448692
EVER86202,EVER,1986,2,2,N Face (Japanese & Hornbein Couloirs),,,,Switzerland,Erhard Loretan,Everest 1986 The Third Pole and Qomolongma Expedition (combi),TRUE,FALSE,FALSE,FALSE,74th,,,,FALSE,FALSE,France,,1986/8/1,1986/8/30,1400,29,35,1986/9/5,1,,8850,FALSE,FALSE,FALSE,0,0,6,2,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"LowBC(5200m),BC(5500m),ABC(earlyAug,5850m),Biv1(29/08,7800m),Biv2(30/08,8200m),Smt(30/08)",,,,FALSE,FALSE,FALSE,FALSE,FALSE,,2448794
EVER87402,EVER,1987,4,1,S Col-SE Ridge,,,,S Korea,Hahm Tak-Young,Korean Winter Everest Expedition,TRUE,FALSE,FALSE,FALSE,75th,,,,FALSE,FALSE,,,1987/11/30,1987/12/22,1420,22,23,1987/12/23,1,,8850,FALSE,FALSE,FALSE,4,0,9,1,0,1,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(30/11,5350m),C1(04/12,6100m),C2(07/12,6600m),C3(11/12,7300m),C4(19/12,7986m),Smt(22/12),Biv(22/12,8600m)",2 Sherpas ill (one after 4-5 days at BC) and stopped climbing; Son altitude sickness,,Adventure Nepal,TRUE,TRUE,FALSE,FALSE,FALSE,,2449274
EVER88101,EVER,1988,1,2,"N Col-NE Ridge up, SE Ridge-S Col down",N Col-NE Ridge,"S Col-SE Ridge up, NE Ridge-N Col down",S Col-SE Ridge,China,"Shi Zhang-Chun, Toshio Imanishi, Kumar Khadga Bikram Shah",China-Japan-Nepal Friendship Expedition to Qomolangma/Sagarmatha,TRUE,TRUE,TRUE,TRUE,76th,76th,77th,78th,FALSE,FALSE,"Japan, Nepal",Lukla->Khumbu Valley,1988/3/6,1988/5/5,0925,60,73,1988/5/18,1,,8850,TRUE,FALSE,FALSE,7,0,99,14,1,99,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,See Route Details,"No accidents, frostbite or serious illness except doctor who died",,,FALSE,FALSE,FALSE,FALSE,FALSE,,2449410
EVER88103,EVER,1988,1,2,Eastern most buttress of E Face,,,,USA,Robert Anderson,"US, UK and Canada Everest Spring 1988",TRUE,FALSE,FALSE,FALSE,79th,,,,FALSE,FALSE,"Canada, UK",KTM->Tingri->Rongbuk BC,1988/3/10,1988/5/12,1540,63,0,  -   -,1,,8850,FALSE,FALSE,FALSE,3,0,6,1,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"LowBC(10/03,4875m),BC(29/03,5000m),ABC(31/03,5450m),C1(14/04,6350m),C209/05,7400m),C3(10/05,7700m),Smt(12/05)",3 members frostbite; Teare developed altitude sickness,,,FALSE,FALSE,FALSE,FALSE,FALSE,,2449417
EVER88104,EVER,1988,1,1,S Col-SE Ridge,,,,Australia,Austin Brookes,Australian Bicentennial Everest - Spring 1988,TRUE,FALSE,FALSE,FALSE,"80th,81th",,,,FALSE,FALSE,New Zealand,,1988/3/12,1988/5/25,1230,74,0,  -   -,1,,8850,FALSE,FALSE,FALSE,3,0,25,3,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(12/03,5400m),C1(26/03,5900m),C2(04/04,6500m),C3(14/04,7300m),C4(14/05,7900m),Smt(25,28/05)",Nothing serious,1st successful south side expedition without climbing Sherpas,Mountain Travel,TRUE,TRUE,FALSE,FALSE,FALSE,,2449430
EVER88301,EVER,1988,3,1,Lho La-W Ridge (to 7800m),S Col-SE Ridge,,,Spain,Lluis Belvis Del Rio,Lluis Belvis Del Rio Autumn 1988 Everest Expedition,FALSE,TRUE,FALSE,FALSE,,90th,,,FALSE,FALSE,France,,1988/8/10,1988/10/14,1250,65,70,1988/10/19,1,,8850,FALSE,FALSE,FALSE,4,0,19,3,0,10,2,1,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(10/08,5350m),C1(25/08,6100m),C2(09/09,6850m),C3(14/09,7270m),C4(30/09,7550m),xxx(7800m); C2(08/10,6400m,C3(12/10,7900m),Smt(14/10)",Giner frostbitten toes and Martinez frostbitten fingers during evening of Oct 14; Shrestha killed in avalanche at C3,,Kunga,FALSE,FALSE,FALSE,FALSE,FALSE,,2449572
EVER88303,EVER,1988,3,1,S Col-SE Ridge,,,,USA,James Frush,James Frush Autumn 1988 Everest Expedition,TRUE,FALSE,FALSE,FALSE,"86th,87th",,,,FALSE,FALSE,UK,,1988/8/22,1988/9/29,1030,38,63,1988/10/24,1,,8850,FALSE,FALSE,FALSE,4,0,13,3,0,28,4,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(22/08,5350m),C1(05/09,6000m),C2(12/09,6500m),C3(27/09,7225m),C4(28/09,7900m),Smt(29/09,02/10)",Frush mild frostbite (could go up only in gentle weather),Allison 1st American woman on Everest summit,Jai Himal Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2449557
EVER88304,EVER,1988,3,1,S Pillar-SE Ridge,,,,S Korea,Choi Chang-Min,Choi Chang-Min Autumn 1988 Everest Expedition,TRUE,FALSE,FALSE,FALSE,"83rd,85th,88th",,,,FALSE,FALSE,,,1988/8/22,1988/9/26,1430,35,0,  -   -,1,,8850,FALSE,FALSE,FALSE,4,0,20,6,0,13,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Climbed Lhotse (LHOT-883-01),"BC(22/08,5350m),C1(04/09,6050m),C2(07/09,6400m),C3(15/09,7250m),C4(24/09,8060m),Smt(26,29/09,02/10)",1 with gastric ulcer but kept climbing,1st Korean ascent via Pillar,Mountain Travel,FALSE,FALSE,FALSE,FALSE,FALSE,,2449554
EVER88306,EVER,1988,3,1,S Col-SE Ridge,,,,France,Francois Poissonnier,Francois Poissonnier Autumn 1988 Everest Expedition,TRUE,FALSE,FALSE,FALSE,82nd,,,,FALSE,FALSE,Switzerland,,1988/9/1,1988/9/26,1430,25,0,  -   -,1,,8850,FALSE,FALSE,TRUE,4,0,14,5,0,13,3,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(01/09,5350m),C1(07/09,6100m),C2(09/09,6400m),C3(15/09,7200m),C4(25/09,8000m),Smt(26/09)",Robert bad edema at C3,1st parapente descent; 1st Frenchmen to top without oxygen,Sherpa Trekking Service (STS),TRUE,TRUE,FALSE,FALSE,FALSE,,2449554
EVER88307,EVER,1988,3,1,S Col-SE Ridge,,,,France,Marc Batard,Marc Batard Autumn 1988 Everest Expedition,TRUE,FALSE,FALSE,FALSE,84th,,,,FALSE,FALSE,,,1988/9/8,1988/9/26,1530,18,0,  -   -,1,,8850,FALSE,FALSE,FALSE,2,0,1,1,0,3,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Attempted Lhotse S Face (LHOT-883-03), climbed Cho Oyu (CHOY-882-01)","BC(08/09,5350m),C1(6200m),C2(7300m),Smt(26/09)",None except Batard's inability to retain food or liquid on summit day,Fastest ascent of Everest; 1 man to scale 4 8000ers in less than 9 months,Thamserku Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2449554
EVER88308,EVER,1988,3,1,SW Face up; SE Ridge-S Col down,,,,Czechoslovakia,"Ivan Fiala, Jaroslav Orsula",Ivan Fiala Autumn 1988 Everest-Lhotse Expedition,TRUE,FALSE,FALSE,FALSE,92st,,,,FALSE,FALSE,,,1988/9/9,1988/10/17,1340,38,0,  -   -,1,,8850,TRUE,FALSE,FALSE,2,0,8,1,4,4,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Climbed Lhotse (LHOT-883-02),"BC(09/09,5350m),C1(12/09,6150m),C2(14/09,6450m),Biv1(14/10,8100m),Biv2(15/10,8400m),Biv3(16/10,8600m),Smt(17/10)",4 climbers disappeared; BC visitor suffered concussion from fall,,Mountain Travel,FALSE,FALSE,FALSE,FALSE,FALSE,,2449575
EVER88309,EVER,1988,3,1,S Pillar,S Col-SE Ridge,,,New Zealand,Rob Hall,Robert Hall Autumn 1988 Everest-Lhotse Expedition,FALSE,TRUE,FALSE,FALSE,,91st disputed,,,FALSE,TRUE,,,1988/9/9,1988/10/14,1700,35,0,  -   -,1,Success disputed,8850,FALSE,FALSE,FALSE,4,0,5,1,0,5,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Lhotse W Face to 7800m (for acclimatization on Sep 27),"BC(09/09,5350m),C1(12/09,6100m),C2(14/09,6500m),C3(25/09,7300m),C4(7900m,13/10),Smt(14/10)",None,1st woman atop Everest without oxygen,,FALSE,FALSE,FALSE,FALSE,FALSE,,2449572
EVER88310,EVER,1988,3,1,S Col-SE Ridge,,,,France,Serge Koenig,Serge Koenig Autumn 1988 Everest Expedition,TRUE,FALSE,FALSE,FALSE,89th,,,,FALSE,FALSE,,,1988/9/14,1988/10/13,1315,29,0,  -   -,1,,8850,FALSE,FALSE,TRUE,4,0,9,1,0,15,1,2,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Lho La (for parapente flight),"BC(14/09,5400m),C1(19/09,6100m),C2(23/09,6400m),C3(25/09,7400m),C4(12/10,8000m),Smt(13/10)",Payot serious brain and circulation problem,,Sherpa Trekking Service (STS),TRUE,TRUE,FALSE,FALSE,FALSE,,2449571
EVER89101,EVER,1989,1,1,S Col-SE Ridge,,,,USA,Walt McConnell,Walt McConnell Spring 1989 Everest Expedition,TRUE,FALSE,FALSE,FALSE,94th,,,,FALSE,FALSE,Mexico,,1989/3/11,1989/5/16,1530,66,0,  -   -,1,,8850,FALSE,FALSE,FALSE,4,0,18,1,0,9,2,1,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(11/03,5350m),C1(04/04,6000m),C2(07/04,6400m),C3(21/04,7200m),C4(02/05,7900m),Smt(16/05)",Phu Dorje disappeared on descent from summit,,Wilderness Experience,TRUE,TRUE,FALSE,FALSE,FALSE,,2449787
EVER89103,EVER,1989,1,1,Khumbutse-W Ridge-N Face (Hornbein Couloir),,,,Poland,Eugeniusz Chrobak,Eugeniusz Chrobak Spring 1989 Everest Expedition,TRUE,FALSE,FALSE,FALSE,96th,,,,FALSE,FALSE,"Canada, Mexico, UK, USA",Khumbu Valley,1989/3/26,1989/5/24,2000,59,0,  -   -,1,,8850,FALSE,FALSE,FALSE,5,0,19,2,5,0,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,"BC(26/03,5350m),C1(01/04,5850m),C2(04/04,6850m),C3(14/04,7200m),C4(21/04,7500m),C5(11/05,8000m),Smt(24/05)",5 fatalites on Khumbutse; Lobodzinski altitude sickness; Todd back problem,,Asian Trekking,FALSE,FALSE,FALSE,FALSE,FALSE,,2449795
EVER89104,EVER,1989,1,1,S Col-SE Ridge,,,,USA,"Karen Fellerhoff, Peter Athans",Karen Fellerhoff Snowbird Spring 1989 Everest Expedition,TRUE,FALSE,FALSE,FALSE,95th,,,,FALSE,FALSE,"Australia, Belgium, New Zealand, Sweden, UK",,1989/3/30,1989/5/24,0700,55,0,  -   -,1,,8850,FALSE,FALSE,FALSE,4,0,15,2,0,12,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(30/03,5350m),C1(09/04,6000m),C2(17/04,6400m),C3(22/04,7150m),C4(04/05,7900m),Smt(24/05)",Viral flu that laid everyone low at one time or other & many even down to Pheriche,,Mountain Travel,TRUE,TRUE,FALSE,FALSE,FALSE,,2449795
EVER89105,EVER,1989,1,1,S Col-SE Ridge,,,,Yugoslavia,Jovan Poposki,Jovan Poposki Spring 1989 Everest-Lhotse Expedition,TRUE,FALSE,FALSE,FALSE,93nd,,,,FALSE,FALSE,,,1989/3/31,1989/5/10,1730,40,0,  -   -,1,,8850,FALSE,FALSE,FALSE,4,0,15,3,1,9,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Climbed Lhotse (LHOT-891-01),"BC(28/04),C1,C2,C3(7400m),C4(09/04,7900m),Smt(10/05)",,,Thamserku Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2449781
EVER89308,EVER,1989,3,1,S Col-SE Ridge,,,,Japan,Ken Kanazawa,Kathmandu Club Autumn 1989 Everest Expedition,TRUE,FALSE,FALSE,FALSE,97th,,,,FALSE,FALSE,,,1989/8/25,1989/10/13,1230,49,0,  -   -,1,,8850,FALSE,FALSE,FALSE,4,0,24,3,0,16,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(25/08,5350m),C1(03/09,6050m),C2(09/09,6450m),C3(17/09,7300m),C4(04/10,7950m),Smt(13/10)",Kurotaki frostbitten fingers (1 may be bad),,Cosmo Treks,TRUE,TRUE,FALSE,FALSE,FALSE,,2449937
EVER89309,EVER,1989,3,1,S Col-SE Ridge,,,,Mexico,Carlos Carsolio Carrea,Carlos Carsolio Carrea Autumn 1989 Everest Expedition,TRUE,FALSE,FALSE,FALSE,99th,,,,FALSE,FALSE,,,1989/8/31,1989/10/13,1235,43,48,1989/10/18,1,,8850,FALSE,FALSE,FALSE,3,0,4,1,0,2,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(31/08,5350m),C1(05/09,6250m),C2(11/09,7300m),C3(19/09,7900m),Smt(13/10)",Luengo and Elsa bleeding from cold wind blowing into eyes,,Asian Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2449937
EVER89312,EVER,1989,3,1,S Pillar-SE Ridge,,,,S Korea,Kim In-Tae,Kim In-Tae Autumn 1989 Everest Expedition,TRUE,FALSE,FALSE,FALSE,98th,,,,FALSE,FALSE,,,1989/9/3,1989/10/13,1230,40,0,  -   -,1,,8850,FALSE,FALSE,FALSE,4,0,16,1,0,9,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(03/09,5400m),C1(04/09,6200m),C2(07/09,6400m),C3(12/09,7400m),C4(19/09,7800m),Smt(13/10)",Park Hee-Taek frostbitten toes that will heal probably but not certainly,,Asian Trekking,FALSE,FALSE,FALSE,FALSE,FALSE,,2449937
EVER89314,EVER,1989,3,1,Lho La-W Ridge from S,,,,S Korea,Lee Suk-Woo,Lee Suk-Woo Autumn 1989 Everest Expedition,TRUE,FALSE,FALSE,FALSE,100th,,,,FALSE,TRUE,,,1989/9/15,1989/10/23,1230,38,0,  -   -,1,,8850,FALSE,FALSE,FALSE,4,0,11,1,0,12,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(15/09,5200m),C1(28/09,5900m),C2(07/10,6900m),C3(12/10,7400m),C4(20/10,8050m),Smt(23/10)",Nothing serious,,Himalaya Expeditions,FALSE,FALSE,FALSE,FALSE,FALSE,,2449992
EVER90103,EVER,1990,1,2,N Col-NE Ridge,,,,USA,"Jim Whittaker, Vladimir Shataev, Lobsang Dawa",International Peace Everest Expedition,TRUE,FALSE,FALSE,FALSE,102-105,,,,FALSE,FALSE,"China, USSR",Peking->Lhasa->BC,1990/3/9,1990/5/7,1313,59,0,  -   -,1,,8850,FALSE,FALSE,FALSE,7,0,39,20,0,7,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(10/03,5200m),C1(15/03,5500m),C2(17/03,6000m),ABC(19/03,6500m),C4(22/03,7050m),C5(11/04,7800m),C6(24/04,8200m),C7(06/05,8690m),Smt(07-10/05)",Woods pneumonia thrombophlebitis; Whittaker badly torn muscle,,Lost Fortunes,TRUE,TRUE,FALSE,FALSE,FALSE,,2450189
EVER90104,EVER,1990,1,1,S Col-SE Ridge,,,,Nepal,Chetra Bahadur Gurung,Royal Nepal Army Expedition 1990,TRUE,FALSE,FALSE,FALSE,101,,,,FALSE,FALSE,,,1990/3/26,1990/4/23,1715,28,0,  -   -,1,,8850,FALSE,FALSE,FALSE,5,0,26,4,0,24,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(26/03,5485m),C1(04/04,6100m),ABC(12/04,6700m),C3(16/04,7300m),C4(23/04,7985m),C5(23/04,8530m),Smt(23/04)","2 summiters frostbite (Khatri toes and thumbs, Ang Kami toes)",,Kunga,TRUE,TRUE,FALSE,FALSE,FALSE,,2450175
EVER90106,EVER,1990,1,1,Lho La-W Ridge (to 7400m),S Col-SE Ridge,,,Australia,Timothy Macartney-Snape,Australian Geographic Sea to Summit Expedition,FALSE,TRUE,FALSE,FALSE,,110,,,FALSE,FALSE,,,1990/3/30,1990/5/11,0945,42,45,1990/5/14,1,,8850,FALSE,FALSE,FALSE,3,0,4,1,0,2,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(30/03,5350m),C1(05/04,6000m),C2(10/04,6400m),C3(09/05,7980m),Smt(11/05)",None,,Kunga,FALSE,FALSE,FALSE,FALSE,FALSE,,2450193
EVER90107,EVER,1990,1,1,S Col-SE Ridge,,,,USA,Glenn Porzak,1990 American Everest-Lhotse Expedition,TRUE,FALSE,FALSE,FALSE,"106,108",,,,FALSE,FALSE,,,1990/4/1,1990/5/10,0715,39,47,1990/5/18,1,,8850,FALSE,FALSE,FALSE,4,0,10,6,0,18,3,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Climbed Lhotse (LHOT-901-01),"BC(01/04,5350m),C1(06/04,6000m),C2(08/04,6600m),C3(15/04,7150m),C4(27/04,7900m),Smt(10-11/05)",Manning slight frostbite; Browning serious pulmonary edema in descent from top,,Mountain Travel,TRUE,TRUE,FALSE,FALSE,FALSE,,2450192
EVER90108,EVER,1990,1,1,S Col-SE Ridge,,,,New Zealand,Rob Hall,New Zealand International Everest Expedition 1990,TRUE,FALSE,FALSE,FALSE,"107,109",,,,FALSE,FALSE,"Belgium, Canada, Sweden, USA",,1990/4/1,1990/5/10,0845,39,0,  -   -,1,,8850,FALSE,FALSE,FALSE,4,0,10,6,0,9,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(01/04,5350m),C1(10/04,6100m),C2(14/04,6400m),C3(19/04,7300m),C4(09/05,7900m),Smt(10-11/05)",Van Snik serious snowblindness,,Wilderness Adventure,TRUE,TRUE,FALSE,FALSE,FALSE,,2450192
EVER90303,EVER,1990,3,1,S Col-SE Ridge,,,,S Korea,"Nobuo Kuwahara, Roh Jong-Baek",Korea-Japan Joint Expedition to Everest,TRUE,FALSE,FALSE,FALSE,113 w/Fra,,,,FALSE,FALSE,Japan,,1990/8/23,1990/10/6,0600,44,47,1990/10/9,1,,8850,FALSE,FALSE,FALSE,4,0,14,3,1,11,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(23/08,5400m),C1(31/08,6100m),C2.ABC(07/09,6700m),C3(15/09,7250m),C4(23/09,7890m),Smt(06/10)",Ang Kami altitude sickness only,1st Korean death on Everest,Himalayan Journeys,TRUE,TRUE,FALSE,FALSE,FALSE,,2450341
EVER90305,EVER,1990,3,1,S Col-SE Ridge,,,,France,Laurence De La Ferriere,French Everest Expedition,TRUE,FALSE,FALSE,FALSE,"111 w/USA,114 w/USA",,,,FALSE,FALSE,"Netherlands, Switzerland, USA",,1990/8/28,1990/10/4,1445,37,0,  -   -,1,,8850,FALSE,FALSE,TRUE,4,0,22,6,0,15,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(28/08,5300m),C1(03/09,6100m),C2(05/09,6400m),C3(12/09,7200m),C4(19/09,7900m),Smt(04,07/10)",None,,Everest Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2450339
EVER90307,EVER,1990,3,1,S Pillar (to 7700m),S Col-SE Ridge,,,USA,Hooman Aprin,American S Pillar Everest Expedition 1990,FALSE,TRUE,FALSE,FALSE,,"111,112,114",,,FALSE,FALSE,"Canada, USSR",,1990/9/1,1990/10/4,1230,33,39,1990/10/10,1,,8850,FALSE,FALSE,FALSE,4,0,11,5,0,16,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(01/09,5350m),C1(07/09,6100m),C2(10/09,6500m),C3.Biv1(12/09,7100m),C3.Biv2(21/09,7400m),C4(28/09,7900m),Smt(04-05,07/10)",Nelson pulmonary edema; Williams cerebral edema,,Himalayan Journeys,FALSE,FALSE,FALSE,FALSE,FALSE,,2450339
EVER90309,EVER,1990,3,1,S Col-SE Ridge,,,,France,Marc Batard,French International Everest-Lhotse Expedition,TRUE,FALSE,FALSE,FALSE,"112 w/USA,113 w/SKor",,,,FALSE,FALSE,Belgium,,1990/9/4,1990/10/5,,31,0,  -   -,1,,8850,FALSE,FALSE,FALSE,4,0,18,4,0,15,3,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Batard to Xixabangma for acclimatization (reached 7600m),"BC(04/09,5300m),C1(08/09,6100m),C2(09/09,6400m),C3(13/09,7300m),C4(23/09,7900m),Smt(05-06/10)",Only Batard frostbite nose and finger which will heal,,Thamserku Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2450340
EVER90310,EVER,1990,3,1,W Cwm-W Ridge (to 7500m),S Col-SE Ridge,,,Yugoslavia,Tomaz Jamnik,Alpe Adria Sagarmatha Expedition 1990,FALSE,TRUE,FALSE,FALSE,,114 w/Fra-USA,,,FALSE,FALSE,Italy,,1990/9/5,1990/10/7,1310,32,0,  -   -,1,,8850,FALSE,FALSE,FALSE,4,0,14,3,0,10,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(05/09,5400m),C1(10/09,6000m),C2(11/09,6400m),C3A(21/09,7500m),C3B(29/09,7300m),C4(30/09,7900m),Smt(07/10)",Jamnik ill in Kathmandu; Sterni suffered recurrence of last year's vertebrae problem,1st married couple to summit,Wilderness Experience,FALSE,FALSE,FALSE,FALSE,FALSE,,2450342
EVER91101,EVER,1991,1,1,S Col-SE Ridge,,,,USA,Peter Athans,Sherpa Support Expedition,TRUE,FALSE,FALSE,FALSE,115 w/Nepal,,,,FALSE,FALSE,,,1991/3/10,1991/5/8,1000,59,0,  -   -,1,,8850,FALSE,FALSE,FALSE,4,0,4,1,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,"BC(10/03,5350m),C1(28/03,6100m),C2(02/04,6500m),C3(05/04,7100m),C4(21/04,7900m),Smt(08/05)",Matous altitude illness,,Mountain Travel,TRUE,TRUE,FALSE,FALSE,FALSE,,2450556
EVER91102,EVER,1991,1,1,S Col-SE Ridge,,,,USA,"Robert Link, Edmund Viesturs",Ershler-Wendel Everest Expedition,TRUE,FALSE,FALSE,FALSE,118,,,,FALSE,FALSE,,,1991/3/10,1991/5/15,,66,69,1991/5/18,1,,8850,FALSE,FALSE,FALSE,4,0,8,1,0,6,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(10/03,5350m),C1(01/04,6100m),C2(06/04,6500m),C3(19/04,7200m),C4(27/04,7900m),Smt(15/05)",None,,Nepal Himal,TRUE,TRUE,FALSE,FALSE,FALSE,,2450563
EVER91103,EVER,1991,1,1,S Col-SE Ridge,,,,Nepal,Lobsang Tashi Sherpa,1991 First Sherpa Youth Everest Expedition,TRUE,FALSE,FALSE,FALSE,115 w/USA,,,,FALSE,FALSE,,,1991/3/10,1991/5/8,0900,59,0,  -   -,1,,8850,FALSE,FALSE,FALSE,2,0,13,3,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(10/03,5350m),C1(28/03,6100m),C2(02/04,6500m),C3(21/04,7900m),Smt(08/05)",Lhakpa Gyalu broke leg April 2-3 in icefall collapse at 3:30 pm,,Mountain Travel,TRUE,TRUE,FALSE,FALSE,FALSE,,2450556
